loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,recoveries,collection_recovery_fee
8000,36,0.1691,284.87,C,C5,9 years,RENT,38000,Verified,Current,debt_consolidation,32.88,2,660,664,0,9,0,0
40000,60,0.1033,856.4,B,B1,8 years,MORTGAGE,140000,Source Verified,Current,debt_consolidation,19.01,0,700,704,0,-1,0,0
35000,60,0.1649,860.28,D,D3,2 years,RENT,103000,Verified,Fully Paid,debt_consolidation,9.19,0,680,684,3,36,0,0
22000,36,0.119899996,730.61,B,B5,1 year,MORTGAGE,105000,Source Verified,Current,home_improvement,6.78,0,665,669,1,53,0,0
12000,36,0.1078,391.62,B,B4,5 years,MORTGAGE,50750,Verified,Charged Off,credit_card,18.66,0,670,674,0,-1,3379.75,608.355
20000,60,0.124,448.95,B,B4,7 years,MORTGAGE,105000,Verified,Current,credit_card,11.15,0,770,774,0,-1,0,0
12000,60,0.1757,301.93,D,D4,5 years,RENT,54500,Source Verified,Fully Paid,debt_consolidation,15.92,0,685,689,1,-1,0,0
6000,36,0.053200003,180.69,A,A1,10+ years,OWN,120000,Not Verified,Fully Paid,home_improvement,9.05,0,775,779,0,-1,0,0
15000,36,0.1691,534.12,C,C5,< 1 year,RENT,55000,Not Verified,Current,credit_card,33.47,0,690,694,2,38,0,0
9000,36,0.0671,276.71,A,A3,,MORTGAGE,22000,Verified,Current,home_improvement,3.16,0,780,784,1,-1,0,0
13600,36,0.0712,420.68,A,A3,3 years,OWN,62000,Not Verified,Fully Paid,debt_consolidation,13.16,0,760,764,1,-1,0,0
16225,36,0.15609999,567.31,D,D1,2 years,RENT,140000,Source Verified,Charged Off,debt_consolidation,5.52,1,665,669,0,3,900.63,162.1134
13000,36,0.0646,398.21,A,A1,< 1 year,MORTGAGE,78000,Not Verified,Current,credit_card,11.42,1,695,699,0,23,0,0
17000,60,0.16399999,417.03,C,C4,9 years,OWN,52000,Source Verified,Current,major_purchase,20.61,0,690,694,0,-1,0,0
40000,36,0.0646,1225.24,A,A1,< 1 year,RENT,182579,Verified,Current,debt_consolidation,28.95,0,715,719,0,-1,0,0
11075,36,0.1269,371.51,C,C2,2 years,RENT,44000,Source Verified,Fully Paid,debt_consolidation,20.38,0,790,794,0,-1,0,0
18000,60,0.1356,414.74,C,C1,3 years,RENT,41000,Verified,Current,debt_consolidation,15.02,0,750,754,0,-1,0,0
12000,36,0.1062,390.72,B,B3,< 1 year,MORTGAGE,65000,Verified,Fully Paid,credit_card,22.39,0,715,719,1,-1,0,0
15000,36,0.1855,546.44,D,D4,,MORTGAGE,69000,Source Verified,Fully Paid,home_improvement,18.1,0,660,664,1,52,0,0
15000,36,0.0739,465.84,A,A4,< 1 year,OWN,140000,Source Verified,Fully Paid,debt_consolidation,7.77,0,700,704,2,52,0,0
25000,60,0.22469999,697.18,E,E5,9 years,OWN,85000,Verified,Fully Paid,debt_consolidation,19.64,0,670,674,3,32,0,0
5000,36,0.089899994,158.98,B,B1,10+ years,MORTGAGE,36000,Not Verified,Fully Paid,debt_consolidation,3.7,0,750,754,1,-1,0,0
9600,36,0.08180001,301.63,B,B1,< 1 year,RENT,42000,Not Verified,Fully Paid,credit_card,13.69,0,665,669,0,-1,0,0
40000,36,0.072399996,1239.48,A,A3,10+ years,MORTGAGE,650000,Verified,Fully Paid,home_improvement,3.5,0,715,719,1,-1,0,0
14000,36,0.1398,478.36,C,C3,< 1 year,RENT,62000,Source Verified,Fully Paid,debt_consolidation,12.23,1,665,669,1,9,0,0
26675,36,0.1999,991.21,E,E4,10+ years,OWN,58000,Source Verified,Fully Paid,home_improvement,10.75,4,665,669,0,7,0,0
12000,60,0.20549999,321.62,D,D2,1 year,MORTGAGE,75000,Verified,Current,debt_consolidation,21.7,0,715,719,1,39,0,0
15000,36,0.104899995,487.47,B,B2,9 years,MORTGAGE,68000,Source Verified,Fully Paid,debt_consolidation,19.4,0,730,734,1,-1,0,0
27000,60,0.16549999,664.51,D,D2,10+ years,RENT,120000,Not Verified,Current,debt_consolidation,32.47,1,675,679,0,9,0,0
17000,36,0.119899996,564.57,B,B3,10+ years,RENT,92000,Verified,Fully Paid,debt_consolidation,21.38,0,715,719,2,-1,0,0
4800,36,0.0797,150.35,A,A5,2 years,RENT,42000,Not Verified,Current,debt_consolidation,26.32,0,735,739,1,24,0,0
22500,36,0.1825,816.26,D,D3,4 years,MORTGAGE,45000,Verified,Fully Paid,home_improvement,20.69,0,680,684,0,26,0,0
10000,36,0.1261,335.07,C,C1,2 years,RENT,28000,Source Verified,Fully Paid,credit_card,10.89,0,675,679,0,-1,0,0
33600,60,0.124,754.23,B,B4,1 year,RENT,135000,Verified,Current,debt_consolidation,10.85,1,680,684,0,15,0,0
9000,36,0.1499,311.95,C,C4,1 year,MORTGAGE,48000,Source Verified,Fully Paid,debt_consolidation,24.03,1,680,684,0,19,0,0
6000,36,0.1229,200.12,C,C1,2 years,RENT,21600,Verified,Fully Paid,debt_consolidation,11.89,0,690,694,0,-1,0,0
11275,36,0.1349,382.57,C,C2,10+ years,RENT,125000,Source Verified,Fully Paid,debt_consolidation,4.34,0,670,674,0,-1,0,0
6025,36,0.14649999,207.83,C,C5,,RENT,22344,Verified,Charged Off,debt_consolidation,39.37,1,675,679,0,13,678.47,122.1246
4800,36,0.0917,153.02,B,B2,10+ years,MORTGAGE,70000,Not Verified,Fully Paid,home_improvement,13.08,0,700,704,0,35,0,0
24000,60,0.1899,622.45,D,D3,4 years,MORTGAGE,90000,Verified,Charged Off,debt_consolidation,20.56,0,665,669,0,60,4879.78,878.3604
15000,36,0.083900005,472.75,B,B1,2 years,MORTGAGE,76500,Not Verified,Fully Paid,debt_consolidation,11.12,0,665,669,1,73,0,0
6400,36,0.070199996,197.68,A,A2,10+ years,RENT,120000,Not Verified,Current,other,15.81,0,765,769,0,-1,0,0
10000,60,0.1229,223.92,C,C1,5 years,MORTGAGE,146500,Not Verified,Current,home_improvement,9.42,1,670,674,0,3,0,0
14000,60,0.15609999,337.56,D,D1,8 years,RENT,40000,Source Verified,Charged Off,credit_card,26.4,0,675,679,0,-1,476.35,85.743
11000,36,0.0756,342.48,A,A3,5 years,RENT,57000,Source Verified,Current,credit_card,5.47,0,730,734,0,-1,0,0
12000,36,0.0788,375.37,A,A5,5 years,RENT,50000,Not Verified,Fully Paid,debt_consolidation,13.1,0,750,754,1,-1,0,0
14000,36,0.119899996,464.94,C,C1,6 years,MORTGAGE,50000,Verified,Fully Paid,debt_consolidation,22.7,0,675,679,0,61,0,0
10000,36,0.083900005,315.17,B,B1,3 years,MORTGAGE,50000,Not Verified,Fully Paid,credit_card,28.78,0,670,674,0,-1,0,0
18000,60,0.1505,428.7,C,C4,10+ years,RENT,80000,Source Verified,Current,debt_consolidation,21.5,0,695,699,0,72,0,0
9500,36,0.0639,290.7,A,A2,< 1 year,OWN,26000,Not Verified,Fully Paid,debt_consolidation,9.88,0,805,809,2,-1,0,0
12000,36,0.0967,385.35,B,B1,1 year,MORTGAGE,53000,Verified,Fully Paid,debt_consolidation,24.08,0,725,729,2,-1,0,0
40000,36,0.061100002,1218.88,A,A1,5 years,MORTGAGE,129000,Source Verified,Current,home_improvement,20.94,0,785,789,0,-1,0,0
37100,36,0.1171,1227.12,B,B3,10+ years,MORTGAGE,90000,Verified,Current,debt_consolidation,39.85,0,710,714,0,-1,0,0
2000,36,0.1699,71.3,D,D1,10+ years,MORTGAGE,110000,Verified,Fully Paid,home_improvement,33.13,0,690,694,0,-1,0,0
14000,36,0.0789,438,A,A5,10+ years,MORTGAGE,184992,Source Verified,Fully Paid,debt_consolidation,24.52,0,695,699,0,43,0,0
15000,60,0.1824,382.87,C,C2,10+ years,MORTGAGE,63000,Source Verified,Current,credit_card,58.72,0,740,744,0,-1,0,0
4000,36,0.1153,131.97,B,B5,2 years,RENT,14064,Source Verified,Fully Paid,debt_consolidation,14.68,0,690,694,1,-1,0,0
14000,36,0.1447,481.69,C,C2,10+ years,RENT,41500,Source Verified,Current,other,22.56,0,675,679,0,51,0,0
12000,60,0.17469999,301.28,D,D1,3 years,RENT,55000,Source Verified,Current,debt_consolidation,11.32,0,670,674,0,65,0,0
10000,36,0.1099,327.34,B,B4,10+ years,RENT,65000,Verified,Fully Paid,debt_consolidation,22.6,0,675,679,0,-1,0,0
5000,36,0.1308,168.67,B,B5,< 1 year,RENT,75000,Not Verified,Current,debt_consolidation,14.1,1,675,679,0,12,0,0
5500,36,0.1269,184.5,C,C2,1 year,MORTGAGE,40000,Source Verified,Fully Paid,home_improvement,32.18,0,740,744,0,-1,0,0
20000,36,0.053200003,602.3,A,A1,6 years,MORTGAGE,135000,Not Verified,Fully Paid,debt_consolidation,11.99,0,745,749,0,-1,0,0
15000,60,0.2305,423.29,D,D3,2 years,RENT,18000,Source Verified,Current,credit_card,24.2,0,700,704,0,-1,0,0
20000,36,0.0769,623.88,A,A4,2 years,RENT,65000,Source Verified,Fully Paid,debt_consolidation,19.74,0,725,729,2,49,0,0
12000,60,0.1499,285.42,C,C4,7 years,RENT,38000,Not Verified,Charged Off,credit_card,16.77,0,670,674,0,-1,1459.48,262.7064
32000,36,0.0784,1000.41,A,A4,< 1 year,RENT,120000,Verified,Current,credit_card,7.21,0,660,664,0,-1,0,0
19000,36,0.1149,626.46,B,B5,7 years,MORTGAGE,70000,Not Verified,Fully Paid,debt_consolidation,23.97,0,660,664,3,-1,0,0
9000,36,0.1366,306.12,C,C3,3 years,RENT,43000,Not Verified,Fully Paid,debt_consolidation,22.72,0,680,684,1,-1,0,0
10000,36,0.0683,308,A,A3,9 years,OWN,91000,Not Verified,Fully Paid,debt_consolidation,14.08,0,660,664,0,-1,0,0
10000,36,0.18059999,361.83,D,D2,6 years,OWN,60000,Not Verified,Fully Paid,debt_consolidation,13.44,0,675,679,1,34,0,0
26050,36,0.0975,837.51,B,B3,< 1 year,MORTGAGE,150000,Source Verified,Charged Off,debt_consolidation,13.65,0,730,734,2,-1,1053.85,189.693
12000,36,0.118,397.43,B,B4,10+ years,RENT,38000,Not Verified,Current,debt_consolidation,22.99,0,695,699,0,-1,0,0
12000,60,0.20889999,323.9,D,D4,10+ years,OWN,80000,Not Verified,Current,debt_consolidation,26.45,0,665,669,2,80,0,0
17000,60,0.1274,384.55,C,C1,5 years,MORTGAGE,57000,Not Verified,Current,credit_card,21.52,0,670,674,1,40,0,0
15000,36,0.1269,503.18,C,C2,9 years,RENT,51000,Source Verified,Charged Off,debt_consolidation,8.83,0,670,674,0,-1,1178.55,212.139
3200,36,0.2199,122.2,F,F1,,RENT,22400,Verified,Charged Off,debt_consolidation,18.31,0,670,674,2,-1,0,0
8000,36,0.14739999,276.31,C,C2,,RENT,31000,Not Verified,Current,debt_consolidation,15.02,0,665,669,2,45,0,0
4800,36,0.099300005,154.73,B,B2,5 years,MORTGAGE,140000,Source Verified,Fully Paid,home_improvement,15.91,3,675,679,1,19,0,0
22400,36,0.1171,740.91,B,B3,4 years,RENT,62000,Source Verified,Fully Paid,debt_consolidation,6.12,0,670,674,0,-1,0,0
3000,36,0.20549999,112.34,D,D2,,RENT,9252,Verified,Current,credit_card,40.21,0,710,714,0,-1,0,0
15000,36,0.114700004,494.43,B,B5,10+ years,OWN,130000,Not Verified,Fully Paid,debt_consolidation,6.56,0,700,704,2,-1,0,0
8875,36,0.1757,318.95,D,D4,4 years,RENT,37000,Not Verified,Fully Paid,debt_consolidation,28.97,0,660,664,3,-1,0,0
15000,36,0.1144,494.22,B,B4,10+ years,OWN,65000,Source Verified,Fully Paid,debt_consolidation,29.06,2,685,689,1,6,0,0
25500,36,0.23879999,998.84,E,E2,2 years,RENT,95000,Source Verified,Fully Paid,debt_consolidation,28.59,0,710,714,2,71,0,0
24000,60,0.1447,564.31,C,C2,10+ years,RENT,90000,Source Verified,Fully Paid,debt_consolidation,11.69,0,690,694,0,-1,0,0
7000,36,0.1099,229.14,B,B4,10+ years,RENT,115000,Not Verified,Fully Paid,home_improvement,18.39,0,690,694,0,61,0,0
22000,60,0.1273,497.54,B,B5,10+ years,MORTGAGE,90000,Not Verified,Fully Paid,debt_consolidation,22.8,0,750,754,0,-1,0,0
7000,36,0.0789,219,A,A5,3 years,RENT,48000,Source Verified,Fully Paid,credit_card,8.42,0,735,739,0,-1,0,0
25000,36,0.08189999,785.61,A,A5,3 years,RENT,78750,Verified,Fully Paid,major_purchase,6.16,0,720,724,0,-1,0,0
16000,60,0.1608,389.77,B,B5,6 years,MORTGAGE,47000,Not Verified,Current,debt_consolidation,17.52,0,690,694,1,67,0,0
18000,60,0.20989999,486.86,E,E5,10+ years,OWN,50000,Source Verified,Fully Paid,debt_consolidation,23.12,1,665,669,1,10,0,0
23000,36,0.0735,713.86,A,A4,1 year,RENT,70000,Not Verified,Fully Paid,medical,11.23,0,735,739,0,-1,0,0
6000,36,0.1099,196.41,B,B2,10+ years,MORTGAGE,56000,Source Verified,Fully Paid,credit_card,21,2,665,669,0,18,0,0
16000,36,0.066700004,491.63,A,A2,8 years,MORTGAGE,85000,Not Verified,Fully Paid,debt_consolidation,19.31,0,745,749,0,25,0,0
8000,36,0.1825,290.23,D,D3,2 years,RENT,25000,Verified,Fully Paid,debt_consolidation,28.52,0,685,689,0,-1,0,0
24000,60,0.1155,528.43,B,B4,10+ years,MORTGAGE,64400,Verified,Current,debt_consolidation,42.62,0,680,684,0,33,0,0
7500,36,0.234,291.89,E,E5,10+ years,RENT,48000,Source Verified,Fully Paid,debt_consolidation,18,0,665,669,3,-1,0,0
10000,36,0.11310001,328.86,B,B3,7 years,RENT,54000,Source Verified,Fully Paid,debt_consolidation,36.07,0,675,679,0,33,0,0
6000,36,0.1557,209.68,C,C3,7 years,MORTGAGE,68000,Not Verified,Current,debt_consolidation,13.68,1,685,689,0,6,0,0
20950,60,0.2215,580.41,E,E5,< 1 year,MORTGAGE,46800,Source Verified,Charged Off,debt_consolidation,26.1,0,710,714,0,-1,1720.4,309.672
32000,60,0.1155,704.57,B,B4,7 years,MORTGAGE,77000,Not Verified,Fully Paid,debt_consolidation,25.11,0,740,744,0,58,0,0
21000,60,0.1299,477.71,C,C2,< 1 year,RENT,50000,Source Verified,Fully Paid,credit_card,26,0,715,719,1,-1,0,0
10000,36,0.119899996,332.1,B,B5,8 years,MORTGAGE,50000,Source Verified,Fully Paid,debt_consolidation,13.08,0,715,719,0,-1,0,0
10625,36,0.1612,374.18,C,C3,8 years,RENT,50000,Verified,Current,other,26.45,0,670,674,0,52,0,0
20000,60,0.2039,534.23,D,D4,10+ years,RENT,65000,Source Verified,Late (31-120 days),debt_consolidation,16.12,0,705,709,0,-1,0,0
18400,60,0.1499,437.64,C,C5,10+ years,RENT,88000,Source Verified,Fully Paid,debt_consolidation,19.02,0,675,679,2,67,0,0
10000,60,0.18450001,256.39,D,D2,2 years,RENT,45000,Not Verified,Current,small_business,8.67,0,735,739,1,-1,0,0
18000,60,0.08189999,366.62,A,A4,10+ years,RENT,65000,Not Verified,Current,debt_consolidation,17.06,0,715,719,0,-1,0,0
17850,60,0.2529,526.97,E,E5,10+ years,RENT,70000,Source Verified,Charged Off,debt_consolidation,24.34,0,680,684,1,45,0,0
6000,36,0.0975,192.9,B,B3,10+ years,MORTGAGE,98000,Source Verified,Fully Paid,credit_card,7.97,0,665,669,0,-1,0,0
21000,60,0.1699,521.8,D,D3,< 1 year,MORTGAGE,85000,Source Verified,Charged Off,debt_consolidation,15.47,0,670,674,0,27,1403.68,252.6624
7200,36,0.0735,223.47,A,A4,10+ years,MORTGAGE,72000,Source Verified,Current,credit_card,24.4,0,700,704,0,-1,0,0
14000,60,0.18200001,357.04,E,E1,4 years,MORTGAGE,45000,Source Verified,Fully Paid,debt_consolidation,20.43,0,785,789,0,-1,0,0
35000,60,0.1306,797.44,C,C1,1 year,OWN,65769,Source Verified,Current,credit_card,16.82,0,715,719,0,-1,0,0
5000,36,0.089899994,158.98,B,B1,2 years,RENT,40000,Verified,Fully Paid,debt_consolidation,20.19,3,660,664,0,11,0,0
40000,36,0.1149,1318.86,B,B5,10+ years,MORTGAGE,120000,Verified,Charged Off,medical,8.08,0,720,724,1,65,0,0
8000,36,0.1719,285.98,C,C5,7 years,RENT,53000,Not Verified,Current,credit_card,19.01,1,685,689,1,15,0,0
26000,60,0.0739,519.63,A,A4,4 years,MORTGAGE,90000,Not Verified,Current,debt_consolidation,12.55,0,770,774,0,-1,0,0
14700,60,0.15609999,354.44,D,D1,,OWN,35000,Not Verified,Current,debt_consolidation,28.84,5,675,679,0,9,0,0
2700,36,0.060700003,82.23,A,A2,8 years,MORTGAGE,86000,Not Verified,Current,other,12.63,0,750,754,0,-1,0,0
10000,36,0.1699,356.48,D,D3,4 years,RENT,45000,Verified,Fully Paid,small_business,18.24,1,670,674,0,15,0,0
14000,36,0.119899996,464.94,B,B5,10+ years,RENT,64000,Source Verified,Charged Off,debt_consolidation,34.46,0,670,674,0,42,1850.56,333.1008
12000,36,0.1269,402.54,C,C2,,MORTGAGE,50000,Source Verified,Fully Paid,debt_consolidation,18.73,1,695,699,0,21,0,0
24375,36,0.1153,804.14,B,B5,< 1 year,MORTGAGE,53000,Source Verified,Charged Off,debt_consolidation,27.22,0,705,709,0,-1,4609.04,829.6272
25600,60,0.20889999,690.99,D,D4,10+ years,MORTGAGE,76000,Verified,Current,credit_card,36.94,0,695,699,0,-1,0,0
5300,36,0.1171,175.31,B,B3,,OWN,20160,Not Verified,Current,debt_consolidation,17.56,0,695,699,0,-1,0,0
16000,36,0.072399996,495.8,A,A3,< 1 year,MORTGAGE,175000,Not Verified,Fully Paid,other,13.81,1,755,759,0,17,0,0
4000,36,0.1408,136.87,C,C3,6 years,RENT,38000,Not Verified,Fully Paid,major_purchase,8.75,0,695,699,3,-1,0,0
9000,36,0.1825,326.51,D,D3,< 1 year,RENT,75000,Source Verified,Fully Paid,other,14.53,0,685,689,0,-1,0,0
9450,36,0.1269,317,C,C2,10+ years,MORTGAGE,49000,Not Verified,Charged Off,debt_consolidation,34.17,0,680,684,1,63,0,0
8000,36,0.053200003,240.92,A,A1,8 years,MORTGAGE,63000,Not Verified,Fully Paid,credit_card,11.37,0,735,739,0,72,0,0
5600,36,0.08189999,175.98,A,A4,3 years,RENT,19550,Not Verified,Late (31-120 days),debt_consolidation,7.24,0,665,669,1,-1,0,0
11000,36,0.1777,396.41,D,D1,< 1 year,MORTGAGE,61200,Not Verified,Fully Paid,credit_card,19.59,0,660,664,1,34,0,0
3600,36,0.0756,112.09,A,A3,6 years,RENT,43000,Not Verified,Fully Paid,credit_card,13.23,0,770,774,0,-1,0,0
12000,60,0.21450001,327.69,D,D5,,OWN,29000,Not Verified,Current,debt_consolidation,35.14,0,685,689,2,-1,0,0
20800,36,0.0646,637.13,A,A1,2 years,MORTGAGE,185000,Not Verified,Current,credit_card,9.85,0,750,754,0,-1,0,0
7925,36,0.1333,268.29,C,C3,6 years,MORTGAGE,33000,Not Verified,Fully Paid,credit_card,34.37,0,715,719,0,-1,0,0
30000,60,0.14310001,702.88,C,C4,< 1 year,MORTGAGE,110000,Verified,Fully Paid,home_improvement,7.52,0,790,794,1,-1,0,0
11875,36,0.17860001,428.48,D,D5,3 years,RENT,33000,Not Verified,Fully Paid,debt_consolidation,18.33,0,665,669,1,-1,0,0
15000,60,0.1359,345.85,C,C2,< 1 year,MORTGAGE,150000,Not Verified,Fully Paid,home_improvement,11.09,0,735,739,0,-1,0,0
25000,60,0.121300004,557.76,B,B5,10+ years,MORTGAGE,90000,Not Verified,Current,home_improvement,13.92,0,745,749,1,26,0,0
10000,36,0.1557,349.46,C,C3,10+ years,OWN,125000,Source Verified,Current,credit_card,22.09,1,695,699,0,9,0,0
12000,36,0.13350001,406.36,C,C2,2 years,RENT,118000,Not Verified,Charged Off,debt_consolidation,20.44,1,680,684,0,14,461.4,83.052
16525,36,0.0949,529.27,B,B2,,MORTGAGE,36000,Verified,Charged Off,debt_consolidation,15.83,1,765,769,0,13,0,0
25000,36,0.0721,774.34,A,A3,< 1 year,OWN,145972,Source Verified,Current,debt_consolidation,10.21,0,680,684,2,-1,0,0
36000,36,0.0721,1115.04,A,A3,10+ years,MORTGAGE,220000,Source Verified,Fully Paid,debt_consolidation,19.38,0,700,704,0,-1,0,0
15000,36,0.1122,492.65,B,B5,4 years,MORTGAGE,67000,Source Verified,Fully Paid,major_purchase,6.11,1,690,694,2,9,0,0
12000,36,0.0671,368.94,A,A3,10+ years,MORTGAGE,146000,Not Verified,Fully Paid,credit_card,16.36,2,660,664,1,17,0,0
12000,36,0.1106,393.21,B,B3,3 years,MORTGAGE,65000,Source Verified,Current,debt_consolidation,13,0,685,689,0,-1,0,0
17000,60,0.3079,558.29,G,G1,10+ years,MORTGAGE,75000,Source Verified,Fully Paid,credit_card,26.1,0,680,684,1,-1,0,0
21000,60,0.1588,509.35,C,C4,2 years,MORTGAGE,150000,Source Verified,Charged Off,debt_consolidation,12.1,0,695,699,1,42,1757.32,315.2826
35000,36,0.098000005,1126.07,B,B3,10+ years,RENT,175000,Source Verified,Fully Paid,debt_consolidation,19.02,0,695,699,0,-1,0,0
4000,36,0.0749,124.41,A,A4,5 years,RENT,83500,Verified,Fully Paid,car,2.17,0,755,759,0,34,0,0
8400,36,0.0699,259.33,A,A3,10+ years,MORTGAGE,29000,Not Verified,Fully Paid,credit_card,22.43,0,765,769,0,-1,0,0
4800,36,0.17969999,173.46,D,D1,10+ years,RENT,83000,Source Verified,Fully Paid,debt_consolidation,17.6,4,660,664,0,3,0,0
27000,60,0.121199995,602.24,B,B3,2 years,MORTGAGE,104000,Verified,Charged Off,debt_consolidation,11.88,2,710,714,0,16,3087.37,30.7769
25000,60,0.1359,576.41,C,C2,10+ years,MORTGAGE,102000,Not Verified,Fully Paid,debt_consolidation,28.13,0,745,749,0,-1,0,0
14400,36,0.119899996,478.22,C,C1,8 years,RENT,75000,Verified,Charged Off,debt_consolidation,28.91,0,730,734,1,-1,317.26,57.1068
19500,60,0.15020001,464.11,C,C3,10+ years,MORTGAGE,72000,Verified,Current,debt_consolidation,36.3,0,685,689,0,-1,0,0
15000,60,0.1899,389.03,D,D3,10+ years,RENT,75000,Not Verified,In Grace Period,debt_consolidation,10.94,0,685,689,1,65,0,0
20000,60,0.2872,631.44,F,F1,10+ years,RENT,165000,Not Verified,Current,car,5.03,3,680,684,0,4,0,0
17175,36,0.18620001,626.28,D,D1,< 1 year,MORTGAGE,115000,Not Verified,Current,home_improvement,7.53,4,670,674,1,11,0,0
12000,36,0.082399994,377.37,B,B1,4 years,RENT,67000,Source Verified,Fully Paid,credit_card,24,0,680,684,0,44,0,0
20000,60,0.0999,277.21,B,B4,10+ years,MORTGAGE,55000,Verified,Charged Off,debt_consolidation,21.45,0,720,724,1,37,6.38,0
7200,36,0.053200003,216.83,A,A1,10+ years,RENT,82000,Source Verified,Fully Paid,home_improvement,6.04,0,785,789,0,-1,0,0
30000,60,0.16780001,742.04,C,C5,10+ years,MORTGAGE,70000,Verified,Charged Off,credit_card,16.75,0,675,679,0,62,3003.56,540.6408
23000,36,0.0624,702.21,A,A2,1 year,RENT,83000,Source Verified,Fully Paid,credit_card,13.87,0,685,689,0,39,0,0
16000,36,0.053200003,481.84,A,A1,2 years,MORTGAGE,90000,Source Verified,Fully Paid,credit_card,9.38,0,710,714,0,39,0,0
35000,36,0.1899,1282.79,D,D4,1 year,OWN,78000,Verified,Fully Paid,debt_consolidation,29.95,0,700,704,1,67,0,0
15950,60,0.18620001,410.43,D,D1,8 years,MORTGAGE,75000,Not Verified,Current,debt_consolidation,21.36,0,695,699,0,-1,0,0
5000,36,0.1262,167.56,C,C1,6 years,MORTGAGE,33432,Verified,Fully Paid,debt_consolidation,32.02,1,705,709,0,5,0,0
9000,36,0.1719,321.73,C,C5,5 years,MORTGAGE,68000,Not Verified,Fully Paid,debt_consolidation,18.58,0,680,684,0,-1,0,0
28000,36,0.0699,864.44,A,A3,2 years,RENT,100000,Source Verified,Fully Paid,credit_card,25.53,0,715,719,0,36,0,0
7200,36,0.1279,241.87,C,C1,7 years,RENT,52000,Source Verified,Fully Paid,debt_consolidation,5.59,1,695,699,1,10,0,0
32800,60,0.1599,797.46,C,C5,< 1 year,OWN,55000,Not Verified,Fully Paid,debt_consolidation,37.03,0,695,699,0,27,0,0
18000,60,0.1499,428.13,C,C5,2 years,MORTGAGE,52500,Source Verified,Fully Paid,debt_consolidation,12.52,0,665,669,0,-1,0,0
6500,36,0.119899996,215.87,B,B5,10+ years,MORTGAGE,50400,Not Verified,Fully Paid,major_purchase,15.05,0,665,669,1,28,0,0
10000,36,0.061100002,304.72,A,A1,< 1 year,OWN,135000,Not Verified,Current,debt_consolidation,23.64,0,685,689,0,44,0,0
26000,36,0.1999,966.13,D,D4,8 years,RENT,100000,Verified,Fully Paid,major_purchase,23.9,0,660,664,2,-1,0,0
17000,60,0.1691,421.68,C,C5,< 1 year,OWN,90000,Source Verified,Charged Off,debt_consolidation,17.53,0,690,694,0,24,2265.04,407.7072
4000,36,0.15100001,138.86,C,C2,7 years,RENT,25000,Not Verified,Fully Paid,debt_consolidation,8.16,0,700,704,1,-1,0,0
15000,60,0.0846,307.46,A,A5,< 1 year,RENT,50000,Not Verified,Current,credit_card,16.03,0,670,674,0,31,0,0
14350,36,0.053200003,432.15,A,A1,< 1 year,MORTGAGE,82000,Not Verified,Current,debt_consolidation,23.12,0,750,754,0,63,0,0
25000,60,0.1399,581.58,C,C4,10+ years,RENT,157850,Verified,Fully Paid,debt_consolidation,26.75,2,665,669,1,10,0,0
17650,60,0.143,413.44,C,C1,8 years,MORTGAGE,85000,Not Verified,Current,debt_consolidation,26.08,0,750,754,0,-1,0,0
18000,36,0.08189999,565.64,A,A4,10+ years,RENT,108000,Not Verified,Current,credit_card,30.59,0,755,759,0,-1,0,0
40000,60,0.1042,858.18,B,B3,< 1 year,MORTGAGE,107000,Source Verified,Current,credit_card,5.25,0,745,749,1,-1,0,0
15000,60,0.13350001,343.99,C,C2,10+ years,RENT,50000,Source Verified,Charged Off,debt_consolidation,16.83,0,695,699,0,59,0,0
